,user_id,tweets_count,followers_count,friends_count,has_name,has_image,has_address,has_bio,profile_has_url,present_in_list,friends_to_followers_ratio,label
51,20542869,537,76,315,1,1,1,1,0,1,4.144736842105263,1
52,20681942,2475,561,892,1,1,1,0,1,1,1.590017825311943,1
53,21133252,116,90,396,1,1,0,0,0,1,4.4,1
54,22015162,2812,132,313,1,1,1,1,0,1,2.371212121212121,1
55,22521283,3760,4371,1182,1,1,1,1,1,1,0.2704186684969115,1
56,22598920,3796,26237,23813,1,1,1,1,1,1,0.9076113884971605,1
57,22596491,209,53,120,1,1,1,0,0,0,2.2641509433962264,1
58,22624920,3690,1699,1771,1,1,1,1,0,1,1.0423778693349028,1
59,22710614,14,0,2,1,0,0,0,0,0,100000.0,1
60,22752192,176,18,97,1,1,0,0,0,0,5.388888888888889,1
61,22970058,4064,2097,2039,1,1,1,1,0,1,0.9723414401525989,1
62,23770754,10,26,35,1,1,1,0,1,0,1.3461538461538463,1
63,24176877,3700,1538,1059,1,1,1,1,1,1,0.688556566970091,1
64,25046383,699,168,205,1,1,0,1,1,1,1.2202380952380953,1
65,25484842,1148,301,837,1,1,1,1,1,1,2.780730897009967,1
66,26261259,187,24,60,1,1,1,0,0,1,2.5,1
67,27315878,1510,410,1324,1,1,1,1,1,1,3.229268292682927,1
68,29742445,2044,331,570,1,1,1,1,1,1,1.7220543806646527,1
69,31135311,172,53,136,1,1,1,1,1,1,2.5660377358490565,1
70,31379656,1907,45,200,1,1,1,1,1,1,4.444444444444445,1
71,33516491,924,68,264,1,1,1,1,1,0,3.8823529411764706,1
72,33679344,2843,87,282,1,1,1,1,1,1,3.2413793103448274,1
73,34580222,2085,103,203,1,1,1,1,1,1,1.970873786407767,1
74,36286962,2315,893,256,1,1,1,1,1,1,0.2866741321388578,1
75,37186955,546,50,87,1,1,1,1,0,1,1.74,1
76,37204587,2799,127,192,1,1,1,1,1,1,1.5118110236220472,1
77,39201963,3398,507,562,1,1,1,1,1,1,1.1084812623274163,1
78,40337017,1091,627,1036,1,1,1,1,1,1,1.6523125996810208,1
79,43775439,3337,212,152,1,1,1,1,0,1,0.7169811320754716,1
80,44358439,367,15,36,1,1,0,0,0,0,2.4,1
81,44604091,756,126,102,1,1,1,1,1,1,0.8095238095238095,1
82,45110939,59,66,249,1,1,1,1,0,0,3.772727272727273,1
83,45399578,89,26,281,1,1,1,1,0,0,10.807692307692308,1
84,45562154,213,45,94,1,1,0,0,0,0,2.088888888888889,1
85,45603460,17,11,23,1,1,1,0,0,1,2.090909090909091,1
86,47588692,3752,1510,1058,1,1,1,1,1,1,0.7006622516556291,1
87,47610275,100,36,115,1,1,0,1,0,0,3.1944444444444446,1
88,47708690,691,197,859,1,1,1,1,1,1,4.3604060913705585,1
89,49683347,5,2,4,1,1,0,0,1,0,2.0,1
90,49726434,125,150,231,1,1,0,1,0,1,1.54,1
91,49951518,635,67,159,1,1,1,1,0,0,2.373134328358209,1
92,49961511,136,20,76,1,1,1,0,0,0,3.8,1
93,50594775,132,90,338,1,1,1,1,0,1,3.7555555555555555,1
94,50606585,3600,442,523,1,1,1,1,0,1,1.1832579185520362,1
95,50650272,272,95,133,1,1,1,1,0,1,1.4,1
96,51065893,1288,75,281,1,1,0,0,0,0,3.7466666666666666,1
97,51169895,3247,675,373,1,1,1,1,1,1,0.5525925925925926,1
98,51484684,2021,143,371,1,1,1,1,1,1,2.5944055944055946,1
99,52140322,31,59,211,1,1,0,1,0,1,3.5762711864406778,1
100,53400463,779,485,802,1,1,1,1,1,1,1.6536082474226803,1
101,56336047,1913,231,365,1,1,1,0,1,1,1.58008658008658,1
102,57573169,4767,3398,1905,1,1,1,1,1,1,0.5606238964096527,1
103,58017998,536,22,237,1,1,1,0,0,0,10.772727272727273,1
104,58436154,89,36,82,1,1,1,1,0,1,2.2777777777777777,1
105,60340425,169,14,28,1,1,1,1,0,0,2.0,1
106,60490488,1279,1735,900,1,1,1,1,1,1,0.5187319884726225,1
107,63501503,89,29,95,1,1,0,0,0,0,3.2758620689655173,1
108,65402914,1066,218,569,1,1,1,0,1,1,2.610091743119266,1
109,67253599,3155,294,383,1,1,1,1,1,1,1.3027210884353742,1
110,67887304,1003,379,1565,1,1,1,1,0,1,4.129287598944591,1
111,68123840,51,29,32,1,1,1,0,1,1,1.103448275862069,1
112,68800287,24,36,201,1,1,1,0,0,0,5.583333333333333,1
113,68940614,410,32,134,1,1,1,1,1,0,4.1875,1
114,69575984,70,71,215,1,1,1,0,0,1,3.028169014084507,1
115,70228722,385,70,130,1,1,1,1,0,1,1.8571428571428572,1
116,74861616,319,127,373,1,1,1,1,0,1,2.937007874015748,1
117,76612795,264,50,67,1,1,1,1,1,0,1.34,1
118,78845364,1125,117,138,1,1,1,1,1,1,1.1794871794871795,1
119,82062642,148,75,171,1,1,1,1,1,0,2.28,1
120,82118682,88,19,39,1,1,0,0,0,0,2.0526315789473686,1
121,84361482,3372,181,174,1,1,1,1,1,1,0.9613259668508287,1
122,84543942,39,45,65,1,1,1,0,0,1,1.4444444444444444,1
123,84838434,3501,244,395,1,1,1,1,1,1,1.6188524590163935,1
124,85850428,7,5,59,1,1,1,0,0,0,11.8,1
125,86538176,3245,463,685,1,1,1,1,1,1,1.4794816414686824,1
126,86626503,707,346,1375,1,1,1,1,1,1,3.9739884393063583,1
127,86999643,186,29,76,1,1,1,1,0,0,2.6206896551724137,1
128,87029466,4,2,11,1,1,1,1,1,0,5.5,1
129,90436636,3390,633,1189,1,1,1,1,1,1,1.8783570300157977,1
130,91696007,1191,269,622,1,1,1,1,1,1,2.312267657992565,1
131,93378883,6426,4229,3388,1,1,1,1,1,1,0.8011350200993143,1
132,96114847,3,1,7,1,1,0,0,0,0,7.0,1
133,96146127,1016,61,23,1,1,1,1,1,1,0.3770491803278688,1
134,96360063,2937,224,212,1,1,1,1,1,1,0.9464285714285714,1
135,96450599,2783,572,466,1,1,1,1,1,1,0.8146853146853147,1
136,96454595,528,45,81,1,1,1,0,1,0,1.8,1
137,96727791,417,19,68,1,1,0,1,0,1,3.5789473684210527,1
138,96737211,168,61,189,1,1,1,1,0,1,3.098360655737705,1
139,98127075,507,58,266,1,1,1,1,1,1,4.586206896551724,1
140,103087081,372,52,137,1,1,1,1,0,0,2.6346153846153846,1
141,105768989,920,374,165,1,1,1,1,1,1,0.4411764705882353,1
142,107193314,3130,207,246,1,1,1,1,1,1,1.1884057971014492,1
143,107471115,3504,1275,215,1,1,1,1,1,1,0.16862745098039217,1
144,107991930,124,56,96,1,1,0,1,1,0,1.7142857142857142,1
145,108051742,170,34,30,1,1,0,1,1,0,0.8823529411764706,1
146,109651861,3573,390,837,1,1,1,1,1,1,2.146153846153846,1
147,109848907,792,108,363,1,1,1,1,0,0,3.361111111111111,1
148,110177863,1625,272,664,1,1,0,1,1,1,2.4411764705882355,1
149,111054613,258,88,160,1,1,1,1,1,0,1.8181818181818181,1
150,112232553,35,11,42,1,1,0,0,0,0,3.8181818181818183,1
151,112419862,2119,464,718,1,1,1,1,1,1,1.5474137931034482,1
152,112986371,3670,128,389,1,1,0,0,1,1,3.0390625,1
153,113134931,7,11,15,1,0,0,0,0,0,1.3636363636363635,1
154,113971060,384,8,37,1,1,1,0,0,0,4.625,1
155,114726248,1278,188,673,1,1,1,1,1,1,3.5797872340425534,1
156,118241739,16,21,52,1,1,0,0,1,0,2.4761904761904763,1
157,118667244,1139,196,471,1,1,0,1,0,1,2.4030612244897958,1
158,121045001,1711,240,427,1,1,1,1,1,1,1.7791666666666666,1
159,122111595,1325,1723,429,1,1,1,1,1,1,0.248984329657574,1
160,125622122,999,237,394,1,1,0,1,0,1,1.6624472573839661,1
161,125796953,3457,386,306,1,1,1,1,1,1,0.7927461139896373,1
162,126065059,143,97,118,1,1,1,1,1,1,1.2164948453608246,1
163,126611558,3418,1646,1454,1,1,0,1,1,1,0.8833535844471446,1
164,128857854,3726,523,819,1,1,1,1,0,1,1.5659655831739963,1
165,129176007,126,25,213,1,1,0,1,0,0,8.52,1
166,129515952,4260,450,1142,1,1,1,1,0,1,2.537777777777778,1
167,131197741,3335,3219,957,1,1,1,1,1,1,0.2972972972972973,1
168,131202911,7,55,226,1,1,1,0,0,0,4.109090909090909,1
169,131559802,3734,425,403,1,1,1,1,1,1,0.9482352941176471,1
170,131636321,711,63,171,1,1,1,0,0,0,2.7142857142857144,1
171,132569641,3,9,59,1,0,1,0,0,0,6.555555555555555,1
172,136368506,27,10,39,1,1,0,0,0,0,3.9,1
173,139321563,808,73,126,1,1,1,0,0,0,1.726027397260274,1
174,140527863,837,601,1583,1,1,1,1,0,1,2.633943427620632,1
175,142239909,166,17,77,1,1,0,0,0,0,4.529411764705882,1
176,144226252,3000,165,276,1,1,1,1,0,1,1.6727272727272726,1
177,145422178,421,32,133,1,1,1,0,0,0,4.15625,1
178,146215776,5279,1499,313,1,1,1,1,1,1,0.20880587058038694,1
179,149248959,4126,831,1001,1,1,1,1,1,1,1.2045728038507821,1
180,151607467,352,154,256,1,1,1,1,1,1,1.6623376623376624,1
181,152905850,3392,653,691,1,1,1,1,1,1,1.0581929555895866,1
182,154197349,1174,32,82,1,1,1,1,1,1,2.5625,1
183,154477852,404,93,263,1,1,1,1,0,0,2.827956989247312,1
184,154547583,1466,488,1095,1,1,1,1,1,1,2.2438524590163933,1
185,156039467,2676,298,861,1,1,1,1,1,1,2.889261744966443,1
186,157042531,5053,14271,376,1,1,1,1,1,1,0.026347137551678227,1
187,157604170,904,150,391,1,1,1,1,1,1,2.6066666666666665,1
188,160557792,1470,28,53,1,1,1,1,1,1,1.8928571428571428,1
189,163075114,2317,992,1190,1,1,0,1,0,1,1.1995967741935485,1
190,163479707,3304,406,244,1,1,0,1,0,1,0.6009852216748769,1
191,167823878,1740,285,257,1,1,1,1,1,1,0.9017543859649123,1
192,171640056,3543,338,700,1,1,1,1,1,1,2.0710059171597632,1
193,171971541,4,10,16,1,1,1,0,0,0,1.6,1
194,173411197,379,98,375,1,1,1,1,1,0,3.826530612244898,1
195,174354016,49,48,354,1,1,0,1,0,0,7.375,1
196,180573776,4853,70,258,1,1,1,1,0,1,3.6857142857142855,1
197,180912768,228,20,162,1,1,1,1,0,1,8.1,1
198,182511218,94,83,769,1,1,1,1,1,0,9.265060240963855,1
199,183959464,3423,269,289,1,1,1,1,1,1,1.0743494423791822,1
200,184048837,3159,106,295,1,1,1,1,0,1,2.7830188679245285,1
201,184777483,855,55,335,1,1,1,1,0,0,6.090909090909091,1
202,185178011,58,10,29,1,1,0,1,1,0,2.9,1
203,185771893,308,29,101,1,1,0,1,1,0,3.4827586206896552,1
204,188047458,3662,496,463,1,1,1,1,0,1,0.9334677419354839,1
205,188043254,6422,1139,1645,1,1,0,1,0,1,1.4442493415276558,1
206,189152524,160,21,71,1,1,1,1,0,0,3.380952380952381,1
207,192912616,41,22,32,1,1,1,0,1,1,1.4545454545454546,1
208,195763762,3320,914,953,1,1,1,1,0,1,1.0426695842450766,1
209,196179205,1466,179,4,1,1,1,1,1,1,0.0223463687150838,1
210,201724641,86,25,103,1,1,0,1,0,1,4.12,1
211,202220813,2642,1241,360,1,1,1,1,0,1,0.290088638195004,1
212,202326763,294,20,77,1,1,0,0,0,0,3.85,1
213,203583202,751,53,201,1,1,1,1,0,1,3.792452830188679,1
214,204444302,1747,112,87,1,1,1,1,1,1,0.7767857142857143,1
215,204808236,401,244,449,1,1,1,1,1,1,1.8401639344262295,1
216,207138462,2,8,24,1,1,0,0,0,0,3.0,1
217,207490418,2968,548,1968,1,1,0,1,1,1,3.591240875912409,1
218,210525855,3335,109,199,1,1,1,1,0,1,1.8256880733944953,1
219,211462267,3934,249,389,1,1,1,1,1,1,1.5622489959839359,1
220,213981500,673,139,45,1,1,1,1,1,1,0.3237410071942446,1
221,214967682,236,27,111,1,1,0,0,0,0,4.111111111111111,1
222,215992174,17,21,44,1,1,0,0,1,0,2.0952380952380953,1
223,217232725,27,17,86,1,1,1,1,1,0,5.0588235294117645,1
224,220859239,2306,320,228,1,1,1,1,1,1,0.7125,1
225,221964205,603,225,342,1,1,1,1,1,1,1.52,1
226,222893837,561,857,1033,1,1,0,1,1,1,1.20536756126021,1
227,223007169,164,15,80,1,1,0,1,0,1,5.333333333333333,1
228,225060606,91,21,51,1,1,0,0,0,1,2.4285714285714284,1
229,226576785,1654,287,491,1,1,1,1,1,1,1.710801393728223,1
230,226923750,1325,60,87,1,1,1,1,1,0,1.45,1
231,228711740,3468,2158,1370,1,1,1,1,1,1,0.6348470806302131,1
232,233533428,3348,208,478,1,1,0,1,0,1,2.298076923076923,1
233,233890781,163,24,67,1,1,0,1,0,1,2.7916666666666665,1
234,234430637,553,63,165,1,1,1,1,1,1,2.619047619047619,1
235,237886553,50,20,97,1,1,0,0,1,0,4.85,1
236,238505344,3162,230,821,1,1,1,1,1,1,3.5695652173913044,1
237,242272799,998,92,391,1,1,1,1,0,1,4.25,1
238,248134718,111,30,132,1,1,0,0,1,0,4.4,1
239,252679829,1209,261,360,1,1,1,1,1,1,1.3793103448275863,1
240,254602977,618,164,375,1,1,0,1,0,1,2.2865853658536586,1
241,255499265,3358,246,510,1,1,1,1,0,0,2.073170731707317,1
242,257111136,7,9,26,1,1,1,1,0,0,2.888888888888889,1
243,257400824,2869,353,235,1,1,0,1,1,1,0.6657223796033994,1
244,264133279,67,34,117,1,1,1,1,1,1,3.4411764705882355,1
245,265017059,1354,72,118,1,1,0,1,0,1,1.6388888888888888,1
246,265731317,48,49,159,1,1,1,1,0,0,3.2448979591836733,1
247,267989312,433,57,254,1,1,1,1,0,1,4.456140350877193,1
248,271374532,111,13,48,1,1,1,0,0,0,3.6923076923076925,1
249,272121120,684,38,93,1,1,0,1,1,1,2.4473684210526314,1
250,272911207,2409,118,135,1,1,1,1,0,1,1.1440677966101696,1
251,275183383,135,13,65,1,1,1,1,1,0,5.0,1
252,276983152,295,49,228,1,1,0,0,0,0,4.653061224489796,1
253,281234838,33,19,29,1,1,0,1,0,0,1.5263157894736843,1
254,282523842,317,24,111,1,1,1,1,0,1,4.625,1
255,283013230,208,50,158,1,1,1,1,1,0,3.16,1
256,286690782,491,167,37,1,1,0,1,0,0,0.2215568862275449,1
257,286841761,4548,850,862,1,1,1,1,0,1,1.0141176470588236,1
258,290147254,30,25,51,1,1,0,0,0,0,2.04,1
259,290494853,1347,105,258,1,1,1,1,1,1,2.4571428571428573,1
260,290585680,2551,270,727,1,1,0,1,0,1,2.6925925925925926,1
261,291949510,3139,1405,2001,1,1,0,1,0,1,1.4241992882562278,1
262,297023247,1156,43,62,1,1,1,1,1,0,1.441860465116279,1
263,299618434,189,19,75,1,1,0,0,0,0,3.9473684210526314,1
264,303061039,284,57,97,1,1,1,1,1,1,1.7017543859649122,1
265,304268784,38,15,111,1,1,1,1,0,0,7.4,1
266,312691936,3555,173,322,1,1,1,1,0,1,1.861271676300578,1
267,317336535,1496,283,508,1,1,0,1,1,1,1.795053003533569,1
268,321282277,311,23,26,1,1,1,1,0,0,1.1304347826086956,1
269,326716112,1026,94,457,1,1,1,1,1,1,4.861702127659575,1
270,328117388,1,1,42,1,0,0,0,0,0,42.0,1
271,331349150,1549,489,1997,1,1,1,1,1,0,4.083844580777096,1
272,338966793,1114,54,200,1,1,1,1,0,0,3.7037037037037037,1
273,342957744,49,13,74,1,1,1,0,0,0,5.6923076923076925,1
274,343931635,2194,70,151,1,1,1,1,1,0,2.157142857142857,1
275,344675728,37,11,95,1,1,1,1,0,0,8.636363636363637,1
276,344780239,469,41,91,1,1,0,1,0,0,2.2195121951219514,1
277,344955391,392,247,1253,1,1,1,1,1,0,5.0728744939271255,1
278,353254693,2,18,25,1,1,0,0,0,0,1.3888888888888888,1
279,353608206,368,38,140,1,1,1,1,0,0,3.6842105263157894,1
280,356979186,5337,2880,724,1,1,1,1,1,1,0.2513888888888889,1
281,359370934,7,11,26,1,1,1,0,0,0,2.3636363636363638,1
282,365993895,935,128,229,1,1,1,1,1,1,1.7890625,1
283,370595287,363,48,187,1,1,1,1,0,1,3.8958333333333335,1
284,372786191,914,669,1362,1,1,1,1,0,1,2.0358744394618835,1
285,374138547,1271,341,733,1,1,1,1,1,1,2.1495601173020527,1
286,378814988,6,6,14,1,0,0,0,0,0,2.3333333333333335,1
287,379176983,20,8,30,1,1,0,0,0,1,3.75,1
288,379296310,4589,769,1106,1,1,1,1,0,1,1.4382314694408322,1
289,379728710,57,14,84,1,1,0,1,0,0,6.0,1
290,381384396,104,13,21,1,1,0,0,0,0,1.6153846153846154,1
291,383145557,839,174,464,1,1,1,1,0,1,2.6666666666666665,1
292,384547005,260,13,141,1,1,1,0,0,1,10.846153846153847,1
293,384858886,1628,47,85,1,1,0,1,0,0,1.8085106382978724,1
294,392094997,3174,667,1361,1,1,1,1,0,1,2.04047976011994,1
295,393255100,470,46,90,1,1,0,0,0,1,1.9565217391304348,1
296,395890746,49,12,33,1,1,1,1,1,0,2.75,1
297,397337275,1492,20,192,1,1,1,1,0,0,9.6,1
298,400741034,352,333,241,1,1,1,1,1,1,0.7237237237237237,1
299,400826236,213,91,168,1,1,1,1,1,0,1.8461538461538463,1
300,402034337,30,9,41,1,1,1,1,0,0,4.555555555555555,1
301,405135128,92,16,131,1,1,1,0,0,0,8.1875,1
302,405611085,573,218,1300,1,1,1,1,1,1,5.963302752293578,1
303,406150965,1796,237,440,1,1,1,1,0,1,1.8565400843881856,1
304,406923780,130,32,164,1,1,1,1,0,0,5.125,1
305,407302551,61,16,39,1,1,1,0,0,1,2.4375,1
306,408637014,195,86,81,1,1,0,1,0,0,0.9418604651162791,1
307,409297732,3183,71,203,1,1,1,1,0,0,2.859154929577465,1
308,409503051,56,8,55,1,1,0,0,0,0,6.875,1
309,410193975,298,133,377,1,1,1,1,0,0,2.8345864661654137,1
310,412604603,118,2,41,1,1,1,0,0,0,20.5,1
311,421319874,3668,66,144,1,1,1,1,0,0,2.1818181818181817,1
312,423410028,385,237,675,1,1,1,1,1,0,2.848101265822785,1
313,423649561,15,22,14,1,1,1,1,0,0,0.6363636363636364,1
314,424920096,1734,82,173,1,1,1,1,1,1,2.1097560975609757,1
315,425209420,21,11,59,1,1,0,0,0,0,5.363636363636363,1
316,426932675,12,3,58,1,1,0,0,0,0,19.333333333333332,1
317,428213157,89,16,38,1,1,0,0,0,0,2.375,1
318,428259355,319,65,100,1,1,1,1,1,1,1.5384615384615385,1
319,428434740,410,516,2000,1,1,0,1,1,1,3.875968992248062,1
320,429414906,1681,514,1176,1,1,1,1,1,1,2.2879377431906613,1
321,433988089,814,217,1308,1,1,1,0,0,1,6.027649769585254,1
322,435045600,21,25,59,1,1,0,0,1,0,2.36,1
323,437392860,326,44,126,1,1,0,0,0,0,2.8636363636363638,1
324,437721739,4,0,8,1,1,0,0,0,0,100000.0,1
325,550428173,123,2,24,1,1,1,1,0,0,12.0,1
326,479506412,0,15,55,1,1,1,1,0,0,3.6666666666666665,1
327,440128266,2835,452,1710,1,1,1,1,0,1,3.7831858407079646,1
328,479815906,211,112,165,1,1,0,1,0,0,1.4732142857142858,1
329,986364644,29,40,188,1,1,0,1,1,0,4.7,1
330,552027659,3926,426,139,1,1,0,1,1,1,0.32629107981220656,1
331,724632068,768,16,51,1,1,1,1,0,0,3.1875,1
332,987245388,31,1,12,1,1,1,1,1,0,12.0,1
333,442592200,194,89,717,1,1,0,0,0,1,8.0561797752809,1
334,482148232,287,58,303,1,1,0,1,0,0,5.224137931034483,1
335,446366385,0,17,59,1,1,1,1,1,0,3.4705882352941178,1
336,483227930,657,55,187,1,1,1,1,0,0,3.4,1
337,483838785,2598,537,326,1,1,1,1,1,1,0.6070763500931099,1
338,449195625,11,21,108,1,1,0,0,0,0,5.142857142857143,1
339,995328134,2215,187,372,1,1,1,1,0,0,1.9893048128342246,1
340,486991172,978,45,113,1,1,1,1,1,0,2.511111111111111,1
341,487275447,39,7,29,1,0,0,0,0,0,4.142857142857143,1
342,452726181,912,33,91,1,1,1,1,0,0,2.757575757575758,1
343,453034522,621,56,286,1,1,0,1,0,0,5.107142857142857,1
344,487880355,143,156,563,1,1,0,1,0,1,3.608974358974359,1
345,754656198,94,14,85,1,1,0,0,0,0,6.071428571428571,1
346,1001305494,1101,76,130,1,1,0,1,0,0,1.7105263157894737,1
347,561814955,343,49,117,1,1,0,1,0,1,2.3877551020408165,1
348,766507921,146,58,424,1,1,1,0,0,0,7.310344827586207,1
349,491275814,770,692,1902,1,1,1,1,1,1,2.7485549132947975,1
350,491391312,45,16,44,1,1,1,0,0,0,2.75,1
351,769388442,556,151,279,1,1,0,1,0,1,1.8476821192052981,1
352,564751387,315,23,113,1,1,0,1,0,0,4.913043478260869,1
353,565292271,88,189,375,1,1,1,1,1,1,1.9841269841269842,1
354,493462829,1497,106,221,1,1,0,1,1,1,2.0849056603773586,1
355,493919122,289,30,87,1,1,0,1,1,0,2.9,1
356,462251578,69,7,89,1,0,0,0,0,0,12.714285714285714,1
357,495378971,616,49,91,1,1,0,1,1,1,1.8571428571428572,1
358,464014539,244,36,48,1,1,1,0,0,0,1.3333333333333333,1
359,1017001452,1,3,16,1,1,1,1,1,0,5.333333333333333,1
360,1018511592,156,9,28,1,0,0,0,0,0,3.111111111111111,1
361,499717759,481,91,201,1,1,1,1,0,1,2.208791208791209,1
362,573824373,410,83,225,1,1,1,1,0,0,2.710843373493976,1
363,499933271,295,43,132,1,1,0,1,1,0,3.0697674418604652,1
364,469218793,4145,1493,930,1,1,1,1,1,1,0.622906898861353,1
365,501066121,6449,588,612,1,1,1,1,0,1,1.0408163265306123,1
366,469454275,425,440,704,1,1,1,1,1,1,1.6,1
367,1028535421,81,14,144,1,1,0,1,0,0,10.285714285714286,1
368,578266551,651,54,128,1,1,1,1,1,0,2.3703703703703702,1
369,504803459,136,24,66,1,1,0,1,1,0,2.75,1
370,504944262,2283,82,194,1,1,1,1,1,0,2.3658536585365852,1
371,475246008,719,95,193,1,1,1,1,1,0,2.031578947368421,1
372,475693524,12,14,213,1,0,0,0,0,0,15.214285714285714,1
373,819790166,121,22,82,1,1,1,1,0,1,3.727272727272727,1
374,477087533,47,13,51,1,1,1,1,1,0,3.923076923076923,1
375,515405009,450,36,80,1,1,1,1,1,1,2.2222222222222223,1
376,515909793,0,47,193,1,1,1,0,0,0,4.1063829787234045,1
377,833089766,3435,548,1217,1,1,0,1,0,1,2.2208029197080292,1
378,834141984,140,25,56,1,1,0,1,0,0,2.24,1
379,525408377,30,32,111,1,1,0,0,0,0,3.46875,1
380,526702246,23,13,25,1,1,0,0,0,0,1.9230769230769231,1
381,602758496,5,16,133,1,1,1,0,0,0,8.3125,1
382,866254687,1070,59,319,1,1,0,1,0,0,5.406779661016949,1
383,535670031,91,9,43,1,1,1,0,1,1,4.777777777777778,1
384,605521007,981,283,58,1,1,1,1,1,1,0.2049469964664311,1
385,536512353,223,10,38,1,1,0,0,0,0,3.8,1
386,538395588,192,12,79,1,1,1,1,0,0,6.583333333333333,1
387,607937852,540,103,451,1,1,0,1,0,0,4.378640776699029,1
388,539143317,930,233,344,1,1,1,1,1,1,1.4763948497854078,1
389,543301439,2303,674,1165,1,1,0,0,0,1,1.728486646884273,1
390,543727249,961,273,518,1,1,1,1,1,1,1.8974358974358974,1
391,614249086,32,31,179,1,1,1,1,1,1,5.774193548387097,1
392,893784643,2153,89,260,1,1,1,1,0,0,2.9213483146067416,1
393,898218318,46,17,60,1,1,1,0,0,0,3.5294117647058822,1
394,899934248,932,1187,1732,1,1,1,1,1,1,1.4591406908171862,1
395,621508569,23,4,20,1,1,0,0,0,0,5.0,1
396,622618462,11,12,56,1,1,0,0,0,1,4.666666666666667,1
397,916815853,135,40,172,1,1,0,1,1,1,4.3,1
398,919599445,28,33,108,1,1,1,1,1,0,3.272727272727273,1
399,629208634,462,117,318,1,1,0,1,0,0,2.717948717948718,1
400,1147652996,0,2,14,1,0,0,0,0,0,7.0,1
401,938775151,49,44,49,1,1,1,1,0,1,1.1136363636363635,1
402,947759960,42,32,36,1,1,1,1,1,0,1.125,1
